Latitude,Longitude,N_850,Nol_850,Ce_850,R2_850,QA_850
-9.5,-76.5,7,0,0.0129,0.659,2
-9.5,-75.5,32,2,0.00463,0.175,1
-9.5,-74.5,19,1,0.0292,0.913,4
-9.5,-73.5,6,1,0.0334,0.676,2
-9.5,-72.5,8,0,0.00939,0.964,2
-9.5,-71.5,20,0,0.00586,0.867,1
-9.5,-70.5,21,1,0.00564,0.752,1
-9.5,-69.5,140,0,0.0248,0.289,0
-9.5,-68.5,70,1,0.0313,0.82,4
-9.5,-67.5,105,1,0.0277,0.718,4
-9.5,-66.5,92,1,0.0216,0.728,4
-9.5,-65.5,94,1,0.0157,0.511,3
-9.5,-64.5,150,0,0.0267,0.65,3
-9.5,-63.5,145,0,0.0208,0.565,3
-9.5,-62.5,161,0,0.0206,0.616,3
-9.5,-61.5,139,2,0.0227,0.568,3
-9.5,-60.5,109,0,0.0209,0.662,3
-9.5,-59.5,188,1,0.0227,0.619,3
-9.5,-58.5,148,0,0.0187,0.554,3
-9.5,-57.5,170,0,0.0159,0.611,3
-9.5,-56.5,150,0,0.0163,0.422,3
-9.5,-55.5,123,0,0.017,0.409,3
-9.5,-54.5,108,0,0.0222,0.271,3
-9.5,-53.5,72,0,0.0213,0.415,3
-9.5,-52.5,58,0,0.00986,0.401,3
-9.5,-51.5,125,0,0.0213,0.631,3
-9.5,-50.5,121,0,0.018,0.693,3
-9.5,-49.5,107,0,0.0159,0.611,3
-9.5,-48.5,93,0,0.0144,0.447,3
-9.5,-47.5,104,0,0.0167,0.755,4
-9.5,-46.5,104,0,0.014,0.605,3
-9.5,-45.5,104,0,0.0137,0.71,4
-9.5,-44.5,65,0,0.0108,0.687,3
-9.5,-43.5,54,0,0.0111,0.594,3
-9.5,-42.5,10,0,0.0245,0.604,3
-9.5,-41.5,27,0,0.0135,0.431,1
-9.5,-40.5,31,0,0.0126,0.197,2
-9.5,-39.5,21,1,0.0212,0.267,0
-9.5,-38.5,10,2,0.00895,0.552,1
-9.5,-37.5,10,0,0.0015,0.206,2
-9.5,-36.5,13,0,0.0114,0.476,2
-9.5,-35.5,8,1,0.0353,0.732,2
-9.5,13.5,123,0,0.0132,0.537,3
-9.5,14.5,253,0,0.0163,0.761,4
-9.5,15.5,322,0,0.0127,0.821,4
-9.5,16.5,341,0,0.0139,0.79,4
-9.5,17.5,435,1,0.0151,0.784,4
-9.5,18.5,358,0,0.0134,0.794,4
-9.5,19.5,294,0,0.0111,0.823,4
-9.5,20.5,368,0,0.00661,0.586,3
-9.5,21.5,318,0,0.00555,0.665,3
-9.5,22.5,404,0,0.00849,0.565,3
-9.5,23.5,409,0,0.0132,0.771,4
-9.5,24.5,358,1,0.0107,0.645,3
-9.5,25.5,473,1,0.0165,0.756,4
-9.5,26.5,512,0,0.0181,0.662,3
-9.5,27.5,454,0,0.0174,0.587,3
-9.5,28.5,432,1,0.0208,0.722,4
-9.5,29.5,317,0,0.0182,0.878,4
-9.5,30.5,295,1,0.0177,0.871,4
-9.5,31.5,266,0,0.0156,0.878,4
-9.5,32.5,311,0,0.0193,0.769,4
-9.5,33.5,113,1,0.0222,0.801,4
-9.5,34.5,44,0,0.0111,0.49,3
-9.5,35.5,62,0,0.0132,0.833,4
-9.5,36.5,57,0,0.0195,0.819,4
-9.5,37.5,55,0,0.0212,0.75,4
-9.5,38.5,72,0,0.0178,0.804,4
-9.5,39.5,62,0,0.0342,0.71,4
-9.5,116.5,13,0,0.0392,0.301,0
-9.5,117.5,85,0,0.0213,0.293,0
-9.5,118.5,0,0,0.0366,-9999,0
-9.5,119.5,26,1,0.0283,0.708,4
-9.5,120.5,36,0,0.0264,0.684,3
-9.5,123.5,16,0,0.0354,0.618,3
-9.5,124.5,89,0,0.0362,0.693,3
-9.5,125.5,39,0,0.047,0.638,3
-9.5,126.5,54,0,0.0305,0.508,0
-9.5,140.5,24,0,0.0108,0.177,0
-9.5,141.5,16,0,0.118,0.544,3
-9.5,142.5,15,1,0.07,0.964,1
-9.5,143.5,16,0,0.0268,0.413,0
-9.5,144.5,0,0,0.0383,-9999,0
-9.5,146.5,115,0,0.0407,0.305,0
-9.5,147.5,18,0,0.0284,0.758,4
-9.5,148.5,34,0,0.0118,0.657,2
-9.5,149.5,421,0,0.0242,0.356,0
-9.5,150.5,56,0,0.0368,0.396,0
-9.5,151.5,0,0,0.0187,-9999,0
-9.5,159.5,9,0,0.0633,0.289,0
-9.5,160.5,28,0,0.0375,0.235,0
-8.5,-78.5,18,0,0.0417,0.432,0
-8.5,-76.5,114,2,0.0205,0.573,0
-8.5,-75.5,11,0,0.0141,0.696,3
-8.5,-74.5,49,0,0.0171,0.811,4
-8.5,-73.5,6,1,0.0077,0.982,2
-8.5,-72.5,33,1,0.0112,0.503,2
-8.5,-71.5,8,1,0.011,0.879,4
-8.5,-70.5,23,0,0.00846,0.764,4
-8.5,-69.5,20,1,0.00921,0.378,3
-8.5,-68.5,18,1,0.0481,0.68,3
-8.5,-67.5,57,0,0.0384,0.518,3
-8.5,-66.5,60,1,0.0312,0.626,3
-8.5,-65.5,6,0,0.0215,0.545,3
-8.5,-64.5,79,0,0.00929,0.346,3
-8.5,-63.5,122,0,0.0179,0.409,3
-8.5,-62.5,67,0,0.024,0.445,3
-8.5,-61.5,70,0,0.0143,0.483,3
-8.5,-60.5,13,1,0.0124,0.547,3
-8.5,-59.5,6,1,0.00689,0.592,1
-8.5,-58.5,32,1,0.0159,0.558,2
-8.5,-57.5,19,1,0.0588,0.66,3
-8.5,-56.5,18,0,0.0144,0.389,3
-8.5,-55.5,119,0,0.0148,0.251,3
-8.5,-54.5,128,0,0.00823,0.148,3
-8.5,-53.5,76,0,0.0141,0.391,0
-8.5,-52.5,26,0,0.0198,0.667,3
-8.5,-51.5,97,1,0.024,0.628,3
-8.5,-50.5,116,0,0.0271,0.779,4
-8.5,-49.5,105,0,0.0219,0.77,4
-8.5,-48.5,68,0,0.0231,0.745,4
-8.5,-47.5,111,0,0.0221,0.832,4
-8.5,-46.5,81,0,0.0154,0.713,4
-8.5,-45.5,114,0,0.0121,0.571,3
-8.5,-44.5,104,0,0.00622,0.407,3
-8.5,-43.5,37,0,0.0102,0.667,3
-8.5,-42.5,45,0,0.00898,0.665,3
-8.5,-41.5,38,0,0.0074,0.354,3
-8.5,-40.5,76,0,0.00619,0.844,2
-8.5,-39.5,6,0,0.0155,0.331,3
-8.5,-38.5,18,0,0.00907,0.762,2
-8.5,-37.5,8,0,0.0343,0.817,4
-8.5,-36.5,19,0,0.00754,0.424,2
-8.5,-35.5,7,1,0.0171,0.899,2
-8.5,-34.5,11,0,0.0086,0.103,0
-8.5,13.5,136,0,0.0137,0.55,3
-8.5,14.5,188,1,0.0102,0.691,3
-8.5,15.5,318,0,0.0317,0.518,3
-8.5,16.5,324,0,0.00769,0.561,3
-8.5,17.5,408,0,0.012,0.671,3
-8.5,18.5,364,0,0.0152,0.754,4
-8.5,19.5,264,0,0.00982,0.649,3
-8.5,20.5,378,0,0.0087,0.598,3
-8.5,21.5,353,0,0.00904,0.73,4
-8.5,22.5,398,0,0.00913,0.68,3
-8.5,23.5,361,0,0.0121,0.751,4
-8.5,24.5,292,1,0.00611,0.407,3
-8.5,25.5,383,0,0.00597,0.523,3
-8.5,26.5,527,2,0.0199,0.553,3
-8.5,27.5,439,0,0.0191,0.72,4
-8.5,28.5,445,0,0.015,0.807,4
-8.5,29.5,363,0,0.0156,0.775,4
-8.5,30.5,251,0,0.013,0.66,3
-8.5,31.5,253,1,0.0236,0.854,4
-8.5,32.5,211,0,0.0189,0.693,3
-8.5,33.5,232,0,0.0182,0.742,4
-8.5,34.5,153,0,0.0146,0.601,3
-8.5,35.5,72,0,0.0068,0.418,3
-8.5,36.5,59,0,0.0222,0.847,4
-8.5,37.5,46,0,0.0178,0.747,4
-8.5,38.5,52,0,0.024,0.685,3
-8.5,39.5,39,0,0.0436,0.828,4
-8.5,110.5,9,0,0.17,0.312,0
-8.5,111.5,24,0,0.0284,0.146,0
-8.5,112.5,6,0,0.122,0.872,2
-8.5,113.5,9,0,0.0457,0.679,3
-8.5,114.5,7,1,0.0434,0.828,4
-8.5,115.5,29,0,0.00788,0.342,0
-8.5,116.5,8,0,0.0473,0.724,1
-8.5,117.5,9,0,0.0471,0.911,4
-8.5,118.5,8,1,0.0472,0.814,4
-8.5,119.5,143,1,0.00794,0.145,0
-8.5,120.5,28,0,0.0375,0.724,4
-8.5,121.5,19,0,0.0353,0.565,3
-8.5,122.5,7,1,0.04,0.888,2
-8.5,123.5,394,0,0.0371,0.497,0
-8.5,124.5,20,0,0.0366,0.825,4
-8.5,125.5,50,0,0.024,0.484,3
-8.5,126.5,36,0,0.0323,0.68,3
-8.5,127.5,65,0,0.023,0.316,0
-8.5,128.5,7,0,0.0525,0.452,0
-8.5,129.5,11,0,0.0555,0.29,0
-8.5,130.5,14,0,0.0263,0.478,0
-8.5,131.5,27,0,0.0146,0.131,0
-8.5,137.5,9,0,0.0769,0.542,3
-8.5,138.5,40,0,0.0385,0.593,2
-8.5,139.5,11,0,0.0434,0.909,4
-8.5,140.5,40,1,0.0453,0.923,2
-8.5,141.5,25,2,0.038,0.816,4
-8.5,142.5,14,0,0.0466,0.87,4
-8.5,143.5,51,0,0.0332,0.341,0
-8.5,145.5,0,0,0.0383,-9999,0
-8.5,146.5,8,0,0.0206,0.379,2
-8.5,147.5,17,0,0.00517,0.767,1
-8.5,148.5,99,0,0.0173,0.245,0
-8.5,150.5,0,0,0.0192,-9999,0
-8.5,151.5,6,0,0.00366,0.0542,0
-8.5,152.5,0,0,0.0187,-9999,0
-7.5,-79.5,373,0,0.0689,0.319,0
-7.5,-78.5,27,0,0.0199,0.135,0
-7.5,-77.5,12,1,0.00394,0.745,2
-7.5,-76.5,20,0,0.00528,0.722,4
-7.5,-75.5,8,0,0.00565,0.543,3
-7.5,-74.5,11,0,0.0159,0.831,4
-7.5,-73.5,23,1,0.0065,0.724,2
-7.5,-72.5,27,0,0.0203,0.853,4
-7.5,-71.5,19,1,0.0207,0.811,1
-7.5,-70.5,10,1,0.0108,0.729,4
-7.5,-69.5,6,0,0.0201,0.967,4
-7.5,-68.5,6,0,0.0233,0.937,1
-7.5,-67.5,12,1,0.048,0.888,4
-7.5,-66.5,31,0,0.0286,0.5,2
-7.5,-65.5,22,0,0.0478,0.927,1
-7.5,-64.5,15,1,0.0449,0.814,4
-7.5,-63.5,51,0,0.0233,0.475,3
-7.5,-62.5,30,1,0.0485,0.57,3
-7.5,-61.5,83,0,0.0174,0.545,3
-7.5,-60.5,46,0,0.0196,0.503,3
-7.5,-59.5,78,0,0.0111,0.447,3
-7.5,-58.5,15,0,0.0255,0.463,2
-7.5,-57.5,18,1,0.0106,0.22,3
-7.5,-56.5,89,1,0.0192,0.542,3
-7.5,-55.5,145,0,0.02,0.55,3
-7.5,-54.5,65,1,0.0178,0.461,3
-7.5,-53.5,8,1,0.0161,0.797,2
-7.5,-52.5,56,0,0.0216,0.395,3
-7.5,-51.5,47,1,0.0164,0.495,3
-7.5,-50.5,84,1,0.04,0.651,3
-7.5,-49.5,66,0,0.0153,0.487,3
-7.5,-48.5,45,0,0.0258,0.472,3
-7.5,-47.5,66,0,0.0146,0.451,3
-7.5,-46.5,80,0,0.0172,0.784,4
-7.5,-45.5,106,0,0.0187,0.659,3
-7.5,-44.5,135,0,0.0102,0.49,3
-7.5,-43.5,101,0,0.0116,0.458,3
-7.5,-42.5,44,1,0.0115,0.789,4
-7.5,-41.5,14,1,0.0162,0.899,4
-7.5,-40.5,8,0,0.0165,0.788,4
-7.5,-39.5,23,0,0.00856,0.574,3
-7.5,-38.5,44,0,0.00431,0.335,2
-7.5,-37.5,21,0,0.0154,0.552,3
-7.5,-36.5,68,0,0.00593,0.29,0
-7.5,-35.5,6,0,0.00675,0.388,1
-7.5,-34.5,34,0,0.0239,0.151,0
-7.5,12.5,21,0,0.0149,0.399,3
-7.5,13.5,175,0,0.0195,0.757,4
-7.5,14.5,214,0,0.0164,0.689,3
-7.5,15.5,309,0,0.0259,0.61,3
-7.5,16.5,340,0,0.0107,0.568,3
-7.5,17.5,375,0,0.0136,0.769,4
-7.5,18.5,295,0,0.0129,0.716,4
-7.5,19.5,260,0,0.0105,0.611,3
-7.5,20.5,295,1,0.00795,0.717,4
-7.5,21.5,322,1,0.0126,0.745,4
-7.5,22.5,320,0,0.016,0.775,4
-7.5,23.5,340,0,0.0162,0.738,4
-7.5,24.5,351,0,0.0167,0.815,4
-7.5,25.5,325,1,0.00923,0.733,4
-7.5,26.5,389,1,0.00582,0.586,3
-7.5,27.5,372,0,0.0163,0.785,4
-7.5,28.5,359,0,0.0175,0.798,4
-7.5,29.5,287,1,0.0173,0.649,3
-7.5,30.5,218,0,0.0191,0.529,3
-7.5,31.5,399,0,0.0122,0.616,3
-7.5,32.5,327,0,0.0149,0.727,4
-7.5,33.5,284,0,0.0136,0.757,4
-7.5,34.5,233,0,0.0121,0.761,4
-7.5,35.5,51,1,0.0321,0.739,4
-7.5,36.5,48,0,0.0272,0.816,4
-7.5,37.5,41,0,0.0178,0.734,4
-7.5,38.5,31,1,0.0336,0.914,4
-7.5,39.5,24,0,0.0355,0.73,4
-7.5,105.5,0,0,0.0235,-9999,0
-7.5,106.5,10,1,0.0468,0.854,4
-7.5,107.5,30,0,0.0643,0.314,3
-7.5,108.5,15,0,0.0283,0.371,2
-7.5,109.5,33,0,0.0462,0.581,1
-7.5,110.5,86,0,0.0323,0.32,2
-7.5,111.5,35,0,0.0368,0.497,3
-7.5,112.5,18,1,0.0674,0.595,3
-7.5,113.5,33,0,0.035,0.362,1
-7.5,114.5,14,0,0.0298,0.453,3
-7.5,115.5,0,0,0.0424,-9999,0
-7.5,120.5,0,0,0.0374,-9999,0
-7.5,121.5,0,0,0.0302,-9999,0
-7.5,125.5,26,0,0.055,0.485,0
-7.5,126.5,9,0,0.0336,0.543,2
-7.5,127.5,0,0,0.0255,-9999,0
-7.5,128.5,0,0,0.0255,-9999,0
-7.5,129.5,60,0,0.0348,0.412,0
-7.5,130.5,0,0,0.0334,-9999,0
-7.5,131.5,135,0,0.0177,0.336,0
-7.5,137.5,44,0,0.0437,0.296,0
-7.5,138.5,25,2,0.0455,0.826,4
-7.5,139.5,26,0,0.0672,0.922,4
-7.5,140.5,16,0,0.0514,0.954,4
-7.5,141.5,18,0,0.0275,0.938,4
-7.5,142.5,6,0,0.041,0.779,1
-7.5,143.5,14,0,0.0317,0.366,0
-7.5,144.5,14,0,0.0393,0.286,0
-7.5,145.5,35,0,0.019,0.418,0
-7.5,146.5,9,0,0.0107,0.717,2
-7.5,147.5,58,0,0.00151,0.026,0
-6.5,-79.5,17,1,0.0961,0.701,4
-6.5,-78.5,12,0,0.0658,0.463,1
-6.5,-77.5,14,1,0.0155,0.488,1
-6.5,-76.5,30,0,0.0129,0.8,4
-6.5,-75.5,66,0,0.0154,0.578,2
-6.5,-74.5,24,0,0.0183,0.676,2
-6.5,-73.5,0,0,0.0152,-9999,0
-6.5,-72.5,0,0,0.0186,-9999,0
-6.5,-71.5,14,0,0.0304,0.393,2
-6.5,-70.5,82,0,0.0149,0.274,0
-6.5,-69.5,6,1,0.0348,0.83,4
-6.5,-68.5,13,0,0.00356,0.297,2
-6.5,-67.5,10,0,0.00179,0.103,0
-6.5,-66.5,6,0,0.024,0.434,0
-6.5,-65.5,0,0,0.0477,-9999,0
-6.5,-64.5,18,1,0.0188,0.235,2
-6.5,-63.5,12,0,0.021,0.915,2
-6.5,-62.5,20,1,0.0963,0.77,4
-6.5,-61.5,31,0,0.0434,0.354,1
-6.5,-60.5,29,1,0.0201,0.444,3
-6.5,-59.5,58,1,0.00973,0.329,3
-6.5,-58.5,49,0,0.0136,0.443,3
-6.5,-57.5,29,0,0.0311,0.527,3
-6.5,-56.5,72,0,0.00724,0.355,3
-6.5,-55.5,121,0,0.0177,0.421,3
-6.5,-54.5,44,0,0.00903,0.239,3
-6.5,-53.5,86,0,0.0127,0.389,3
-6.5,-52.5,97,0,0.0176,0.322,3
-6.5,-51.5,90,0,0.0237,0.572,3
-6.5,-50.5,51,0,0.0158,0.352,3
-6.5,-49.5,52,0,0.0497,0.897,4
-6.5,-48.5,48,1,0.0476,0.815,4
-6.5,-47.5,64,0,0.0297,0.623,3
-6.5,-46.5,61,0,0.0277,0.786,4
-6.5,-45.5,90,0,0.0201,0.714,4
-6.5,-44.5,116,0,0.0161,0.658,3
-6.5,-43.5,91,0,0.0115,0.547,3
-6.5,-42.5,55,0,0.013,0.684,3
-6.5,-41.5,54,0,0.0116,0.786,2
-6.5,-40.5,242,0,0.00678,0.451,0
-6.5,-39.5,356,0,0.00879,0.468,0
-6.5,-38.5,21,0,0.0163,0.677,3
-6.5,-37.5,13,0,0.0095,0.583,3
-6.5,-36.5,62,0,0.0153,0.437,0
-6.5,-35.5,71,0,0.00621,0.14,0
-6.5,-34.5,13,0,0.00261,0.0102,0
-6.5,12.5,48,0,0.0133,0.628,3
-6.5,13.5,128,0,0.0146,0.809,4
-6.5,14.5,183,0,0.0137,0.735,4
-6.5,15.5,276,0,0.019,0.604,3
-6.5,16.5,262,0,0.0114,0.756,4
-6.5,17.5,240,1,0.0128,0.782,4
-6.5,18.5,222,1,0.00957,0.787,4
-6.5,19.5,227,0,0.00975,0.609,3
-6.5,20.5,230,0,0.00825,0.584,3
-6.5,21.5,207,1,0.0164,0.876,4
-6.5,22.5,201,1,0.0187,0.91,4
-6.5,23.5,251,0,0.0232,0.831,4
-6.5,24.5,309,0,0.0148,0.794,4
-6.5,25.5,275,1,0.00997,0.604,3
-6.5,26.5,324,0,0.00931,0.704,4
-6.5,27.5,328,0,0.0105,0.725,4
-6.5,28.5,317,0,0.0163,0.742,4
-6.5,29.5,245,0,0.0123,0.659,3
-6.5,30.5,372,0,0.0147,0.668,3
-6.5,31.5,386,0,0.0164,0.807,4
-6.5,32.5,352,0,0.0126,0.77,4
-6.5,33.5,301,0,0.0201,0.823,4
-6.5,34.5,219,0,0.0121,0.837,4
-6.5,35.5,69,0,0.0183,0.502,3
-6.5,36.5,31,0,0.0355,0.828,4
-6.5,37.5,51,0,0.0291,0.779,2
-6.5,38.5,35,0,0.0311,0.756,4
-6.5,39.5,12,1,0.0176,0.593,1
-6.5,105.5,104,0,0.0337,0.249,0
-6.5,106.5,24,0,0.0568,0.449,2
-6.5,107.5,61,0,0.0702,0.565,3
-6.5,108.5,86,0,0.041,0.46,1
-6.5,109.5,22,0,0.0522,0.455,2
-6.5,110.5,33,0,0.126,0.515,1
-6.5,111.5,19,0,0.0887,0.477,2
-6.5,112.5,32,0,0.0367,0.134,0
-6.5,113.5,0,0,0.0433,-9999,0
-6.5,115.5,0,0,0.0424,-9999,0
-6.5,120.5,0,0,0.0302,-9999,0
-6.5,122.5,0,0,0.0302,-9999,0
-6.5,124.5,0,0,0.0368,-9999,0
-6.5,129.5,0,0,0.023,-9999,0
-6.5,130.5,0,0,0.0311,-9999,0
-6.5,131.5,0,0,0.0295,-9999,0
-6.5,132.5,0,0,0.0437,-9999,0
-6.5,134.5,32,0,0.0425,0.177,0
-6.5,138.5,11,1,0.00945,0.231,1
-6.5,139.5,24,1,0.042,0.956,2
-6.5,140.5,41,0,0.0204,0.687,0
-6.5,141.5,41,0,0.0422,0.464,0
-6.5,142.5,0,0,0.0419,-9999,0
-6.5,143.5,6,1,0.0735,0.832,1
-6.5,144.5,12,0,0.00613,0.171,0
-6.5,145.5,10,0,0.0393,0.91,4
-6.5,146.5,17,0,0.0153,0.707,4
-6.5,147.5,141,0,0.0544,0.296,0
-6.5,150.5,0,0,0.0192,-9999,0
-6.5,151.5,0,0,0.0187,-9999,0
-6.5,154.5,0,0,0.0345,-9999,0
-6.5,155.5,8,0,0.0177,0.631,2
-6.5,156.5,0,0,0.0377,-9999,0
-6.5,157.5,0,0,0.0377,-9999,0
-5.5,-80.5,58,1,0.00258,0.0253,0
-5.5,-79.5,0,0,0.0315,-9999,0
-5.5,-78.5,0,0,0.0315,-9999,0
-5.5,-77.5,23,0,0.0126,0.601,1
-5.5,-76.5,41,1,0.017,0.866,2
-5.5,-75.5,6,1,0.0217,0.988,4
-5.5,-74.5,12,0,0.0151,0.688,3
-5.5,-73.5,17,0,0.0198,0.585,1
-5.5,-72.5,13,1,0.00874,0.725,0
-5.5,-71.5,0,0,0.017,-9999,0
-5.5,-70.5,0,0,0.021,-9999,0
-5.5,-69.5,0,0,0.0226,-9999,0
-5.5,-68.5,0,0,0.0287,-9999,0
-5.5,-67.5,8,0,0.0254,0.826,1
-5.5,-66.5,0,0,0.038,-9999,0
-5.5,-65.5,8,0,0.0132,0.821,0
-5.5,-64.5,6,0,0.0661,0.885,4
-5.5,-63.5,12,1,0.046,0.813,4
-5.5,-62.5,7,0,0.0723,0.677,1
-5.5,-61.5,7,0,0.0375,0.913,4
-5.5,-60.5,10,0,0.0279,0.857,4
-5.5,-59.5,30,2,0.0169,0.203,2
-5.5,-58.5,0,0,0.0448,-9999,0
-5.5,-57.5,35,0,0.0151,0.259,2
-5.5,-56.5,154,2,0.0119,0.35,0
-5.5,-55.5,15,0,0.0192,0.339,3
-5.5,-54.5,6,0,0.0201,0.677,3
-5.5,-53.5,33,0,0.00418,0.0803,3
-5.5,-52.5,24,0,0.00442,0.308,3
-5.5,-51.5,47,0,0.0147,0.402,3
-5.5,-50.5,39,0,0.0107,0.137,3
-5.5,-49.5,58,0,0.0468,0.55,3
-5.5,-48.5,42,1,0.0449,0.515,3
-5.5,-47.5,40,0,0.0372,0.732,4
-5.5,-46.5,57,0,0.0568,0.858,4
-5.5,-45.5,71,0,0.0372,0.832,4
-5.5,-44.5,69,1,0.0127,0.877,4
-5.5,-43.5,89,1,0.0129,0.781,4
-5.5,-42.5,40,1,0.0293,0.635,3
-5.5,-41.5,20,1,0.0196,0.603,3
-5.5,-40.5,24,0,0.00971,0.757,4
-5.5,-39.5,36,0,0.00324,0.57,2
-5.5,-38.5,9,0,0.012,0.49,2
-5.5,-37.5,35,0,0.00746,0.222,2
-5.5,-36.5,190,1,0.00249,0.185,0
-5.5,-35.5,161,0,0.00925,0.27,0
-5.5,11.5,0,0,0.0189,-9999,0
-5.5,12.5,25,0,0.0195,0.729,2
-5.5,13.5,80,0,0.0179,0.785,4
-5.5,14.5,118,0,0.0112,0.837,4
-5.5,15.5,174,0,0.0125,0.693,3
-5.5,16.5,215,0,0.0072,0.597,3
-5.5,17.5,191,0,0.0099,0.778,4
-5.5,18.5,233,0,0.00838,0.6,3
-5.5,19.5,192,1,0.0108,0.634,3
-5.5,20.5,193,1,0.0086,0.574,3
-5.5,21.5,121,1,0.0145,0.744,4
-5.5,22.5,121,0,0.0217,0.891,4
-5.5,23.5,159,1,0.0279,0.885,4
-5.5,24.5,230,0,0.0217,0.767,4
-5.5,25.5,235,0,0.00813,0.614,3
-5.5,26.5,263,1,0.0043,0.521,3
-5.5,27.5,298,1,0.0111,0.765,4
-5.5,28.5,329,0,0.0128,0.6,3
-5.5,29.5,209,0,0.00918,0.547,3
-5.5,30.5,345,0,0.0236,0.808,4
-5.5,31.5,360,0,0.0182,0.816,4
-5.5,32.5,223,0,0.0148,0.636,3
-5.5,33.5,183,0,0.0202,0.826,4
-5.5,34.5,134,2,0.0208,0.595,3
-5.5,35.5,55,0,0.0206,0.65,3
-5.5,36.5,54,1,0.0147,0.88,2
-5.5,37.5,34,0,0.0315,0.862,4
-5.5,38.5,49,0,0.0226,0.687,3
-5.5,39.5,140,0,0.0222,0.22,0
-5.5,102.5,0,0,0.0258,-9999,0
-5.5,103.5,0,0,0.0258,-9999,0
-5.5,104.5,8,1,0.0413,0.792,1
-5.5,105.5,7,0,0.0303,0.986,2
-5.5,106.5,20,0,0.0994,0.426,0
-5.5,119.5,37,0,0.0384,0.525,2
-5.5,120.5,23,0,0.0589,0.443,0
-5.5,121.5,36,0,0.0325,0.186,0
-5.5,122.5,8,0,0.00545,0.791,2
-5.5,123.5,57,0,0.0113,0.36,0
-5.5,124.5,0,0,0.027,-9999,0
-5.5,131.5,0,0,0.0317,-9999,0
-5.5,132.5,13,0,0.092,0.537,0
-5.5,133.5,0,0,0.0446,-9999,0
-5.5,134.5,8,0,0.0524,0.536,0
-5.5,137.5,0,0,0.0433,-9999,0
-5.5,138.5,15,0,0.0242,0.496,0
-5.5,139.5,14,0,0.0224,0.311,0
-5.5,140.5,0,0,0.0419,-9999,0
-5.5,141.5,10,0,0.00448,0.123,0
-5.5,142.5,63,1,0.0046,0.131,0
-5.5,143.5,0,0,0.0397,-9999,0
-5.5,144.5,0,0,0.0397,-9999,0
-5.5,145.5,34,0,0.00943,0.316,1
-5.5,146.5,110,0,0.0263,0.339,0
-5.5,147.5,97,0,0.0344,0.233,0
-5.5,148.5,44,0,0.0528,0.421,0
-5.5,149.5,21,0,0.0449,0.31,0
-5.5,150.5,32,0,0.0397,0.47,0
-5.5,151.5,37,0,0.0424,0.216,0
-5.5,152.5,0,0,0.0187,-9999,0
-4.5,-80.5,26,0,0.0141,0.403,3
-4.5,-79.5,0,0,0.0315,-9999,0
-4.5,-78.5,25,1,0.0296,0.421,0
-4.5,-77.5,16,0,0.032,0.392,1
-4.5,-76.5,18,0,0.0353,0.389,2
-4.5,-75.5,16,0,0.0426,0.593,1
-4.5,-74.5,33,0,0.0372,0.497,1
-4.5,-73.5,33,0,0.041,0.586,1
-4.5,-72.5,7,0,0.0339,0.497,0
-4.5,-71.5,25,0,0.0162,0.27,0
-4.5,-70.5,85,1,0.0239,0.341,0
-4.5,-69.5,9,2,0.0515,0.587,1
-4.5,-68.5,0,0,0.0294,-9999,0
-4.5,-67.5,0,0,0.0322,-9999,0
-4.5,-66.5,10,1,0.027,0.76,2
-4.5,-65.5,89,0,0.0193,0.427,0
-4.5,-64.5,0,0,0.0524,-9999,0
-4.5,-63.5,6,0,0.028,0.92,2
-4.5,-62.5,13,0,0.019,0.215,1
-4.5,-61.5,7,1,0.045,0.82,1
-4.5,-60.5,9,0,0.012,0.424,1
-4.5,-59.5,31,0,0.0402,0.431,1
-4.5,-58.5,6,1,0.0247,0.933,2
-4.5,-57.5,46,1,0.0236,0.313,0
-4.5,-56.5,16,0,0.0299,0.607,3
-4.5,-55.5,20,0,0.0633,0.814,4
-4.5,-54.5,17,1,0.0124,0.695,1
-4.5,-53.5,7,1,0.0343,0.889,1
-4.5,-52.5,13,0,0.0131,0.151,0
-4.5,-51.5,21,0,0.0191,0.645,0
-4.5,-50.5,35,1,0.0275,0.715,2
-4.5,-49.5,22,1,0.0379,0.815,4
-4.5,-48.5,49,0,0.0236,0.421,3
-4.5,-47.5,39,0,0.0192,0.608,3
-4.5,-46.5,25,0,0.0216,0.828,4
-4.5,-45.5,38,1,0.038,0.583,2
-4.5,-44.5,50,1,0.0148,0.811,4
-4.5,-43.5,86,1,0.0135,0.853,4
-4.5,-42.5,36,0,0.0209,0.888,4
-4.5,-41.5,11,1,0.0149,0.635,3
-4.5,-40.5,51,0,0.00793,0.522,2
-4.5,-39.5,33,0,0.00494,0.852,2
-4.5,-38.5,416,0,0.011,0.52,0
-4.5,-37.5,8,0,0.0128,0.542,2
-4.5,-36.5,31,0,0.00501,0.185,0
-4.5,11.5,7,0,0.0912,0.644,1
-4.5,12.5,14,0,0.00776,0.91,4
-4.5,13.5,53,0,0.00738,0.66,3
-4.5,14.5,61,1,0.00955,0.651,3
-4.5,15.5,120,1,0.00824,0.731,4
-4.5,16.5,165,2,0.00641,0.433,3
-4.5,17.5,160,0,0.00851,0.733,4
-4.5,18.5,137,1,0.00834,0.833,4
-4.5,19.5,109,1,0.013,0.94,4
-4.5,20.5,75,1,0.0185,0.806,4
